text,Favorites,Retweets,Tweet ID
"Thank you Evansville Indiana 
 MakeAmericaGreatAgainpictwittercomFn8ClNjUtr",12928,4511,7.26E+17
Heading to rally with Bobby now See you soonpictwittercomdWSSOEctZn,14151,4715,7.26E+17
So many false and phony TV commercials being broadcast in Indiana Reminds me of Florida where thousands were put upI won in a landslide,16768,5581,7.26E+17
I will be in Evansville Indiana with the great Bobby Knight who last night endorsed me at 1200 this afternoon See you there,12533,3763,7.26E+17
Lyin Ted Cruz who can never beat Hillary Clinton and has NO path to victory has chosen a VPcandidate who failed badly in her own effort,19107,5788,7.26E+17
I will be interviewed on the  at 700 AM this morning Enjoy,7540,1540,7.26E+17
Thank you to all for the wonderful reviews of my foreign policy speech I will soon be speaking in great detail on numerous other topics,16995,4541,7.26E+17
 I cried when they said you made a clean sweep of all 5 states I was SO HAPPY I really adore you Mr Trump so much,11241,2642,7.26E+17
Getting the strong endorsement of the great coach Bobby Knight has been a highlight of my stay in Indiana Big speech tomorrow with Bobby,16926,4453,7.26E+17
I am in Indiana where we just had a great rally Fantastic people Staying at a Holiday Inn Express  new and clean not bad,22063,5636,7.26E+17
Thank you Laura …,10873,3502,7.26E+17
"Thank you for the endorsement Coach Bobby Knight I will never forget it
",15916,5583,7.26E+17
Join me on  from Indianapolis Indiana at 7pmE Enjoy  Trump201673b8478b8b9ca43897e773bf …,8357,2501,7.25E+17
THANK YOU Connecticut Delaware Maryland Pennsylvania and Rhode Island  MakeAmericaGreatAgainpictwittercomMGKh77wQt8,15309,4861,7.25E+17
AgreedpictwittercombiyldP3CIw,20093,9702,7.25E+17
Thank you Newt …,14020,4890,7.25E+17
Thanks Dave …,9065,2512,7.25E+17
Thanks …,8764,2445,7.25E+17
Thank you WE will MAKE AMERICA GREAT AGAIN …,11066,3555,7.25E+17
Thank you …,7927,2224,7.25E+17
Thank you Delaware  Trump2016pictwittercomFeXThmUWuo,17280,5333,7.25E+17
Thank you Rhode Island  Trump2016pictwittercomEzCvm7yc0Y,18463,5805,7.25E+17
Thank you Connecticut  Trump2016pictwittercom3GGoVXSZSf,18437,6051,7.25E+17
Thank you Pennsylvania  Trump2016pictwittercommucxspuHnV,21734,8321,7.25E+17
Thank you Maryland  Trump2016pictwittercomhH3h6bRMIs,18740,6886,7.25E+17
Thank you America  Trump2016pictwittercomKL7VZbM1jP,20694,7694,7.25E+17
Lets  MakeAmericaGreatAgain Maryland  VoteTrumppictwittercomZttNAmk1QS,8765,2792,7.25E+17
You have until 8pm to  VoteTrump DelawarepictwittercomGYeV6m1qOn,7505,2382,7.25E+17
Thank you for a great day yesterday Rhode Island  VoteTrumppictwittercomnAlgNIIdyo,8087,2440,7.25E+17
Six hours left to  VoteTrump ConnecticutpictwittercomU1kbLMwhNI,7284,2335,7.25E+17
Lets go Pennsylvania  VoteTrumppictwittercomTWQM8AV9p4,8526,2879,7.25E+17
How bad is the New York Times—the most inaccurate coverage constantly Always trying to belittle Paper has lost its way,10147,2768,7.25E+17
Thank you for the incredible support Melania Barron Ivanka Jared Tiffany Don Vanessa Eric and Lara31784cd9be2bddf1c4263dfa …,12951,4235,7.25E+17
Bernie Sanders has been treated terribly by the Democrats—both with delegates  otherwise He should show them and run as an Independent,30399,12053,7.25E+17
Thank you     Trump2016e8fd4b0fa3ac6ca81569d8e6 …,10390,4236,7.25E+17
"MAKE AMERICA GREAT AGAIN
",10541,4108,7.25E+17
The CruzKasich pact is under great strain This joke of a deal is falling apart not being honored and almost dead Very dumb,17298,5372,7.25E+17
"Thank you WilkesBarre Pennsylvania 
 MakeAmericaGreatAgain  Trump2016312a4aa5bb385b71708e135e …",13080,4920,7.25E+17
"Get out and VOTE tomorrow We will MAKE AMERICA GREAT AGAIN 
 CTPrimary  DEPrimary  MDPrimary  PAPrimary  RIPrimary788c4590a924ff24a0ce57cf …",11193,4845,7.25E+17
Passing what was once a vibrant manufacturing area in Pennsylvania So sad  MakeAmericaGreatAgainpictwittercomRYWjgPh9Ja,20268,7804,7.25E+17
"Thank you West Chester Pennsylvania
 PAPrimary  VoteTrump
",9463,3222,7.25E+17
"Thank you Warwick Rhode Island
 RIPrimary  VoteTrump
",8530,2784,7.25E+17
On the way to the great state of Rhode Island big rally Then to Pennsylvania for rest of day and night,12098,3532,7.25E+17
Kasich just announced that he wants the people of Indiana to vote for him Typical politician  cant make a deal work,14416,4992,7.25E+17
Shows how weak and desperate Lyin Ted is when he has to team up with a guy who openly cant stand him and is only 1 win and 38 losses,18976,7068,7.25E+17
Lyin Ted Cruz and 1 for 38 Kasich are unable to beat me on their own so they have to team up collusion in a two on one Shows weakness,21477,7979,7.25E+17
Lyin Ted and Kasich are mathematically dead and totally desperate Their donors  special interest groups are not happy with them Sad,23016,8093,7.24E+17
Wow just announced that Lyin Ted and Kasich are going to collude in order to keep me from getting the Republican nomination DESPERATION,29361,12033,7.24E+17
I am happy to hear how badly the  is doing It is a seriously failing paper with readership which is way down Becoming irrelevant,15029,4648,7.24E+17
  awesome job on  DonaldTrump has integrity  he refuses 2 play the game call Delegate Bribery,10851,3721,7.24E+17
  NYPrimary turned Trump from frontrunner into presumptive  GOP nominee ,11412,4616,7.24E+17
I will be in Maryland this afternoon for a major rally Things are looking good for Tuesday,12361,3598,7.24E+17
  Great job and advice on    Thank you,6506,1657,7.24E+17
 was great on  tonight Very smart commentary that will prove to be correct,8848,2529,7.24E+17
As soon as John Kasich is hit with negative ads he will drop like a rock in the polls against Crooked Hillary Clinton I will win,16262,4720,7.24E+17
I had a great day campaigning in Connecticut Looking for a big vote on Tuesday,11499,3047,7.24E+17
Congratulations to  on his great ratings and ratings increase as reported by the  today Amazing job,14334,4154,7.24E+17
Lynne Ryan  just read your great story in the NY Times  I am proud of you ThankspictwittercomzVmhYsd4ir,15307,4425,7.24E+17
"Thank you Delaware  Trump2016
 MakeAmericaGreatAgain  TrumpTrain
",9344,3359,7.24E+17
"Thank you Bridgeport Connecticut
 MakeAmericaGreatAgain  Trump2016
",8077,2476,7.24E+17
"Thank you Waterbury Connecticut
 MakeAmericaGreatAgain  Trump2016
",9138,2777,7.24E+17
" MakeAmericaGreatAgain
Video ",8988,3330,7.24E+17
Pennsylvania Cast your vote for Trump for POTUS  ALSO vote for the TRUMP DELEGATES in your congressional districtpictwittercom1utaLLMfUa,16153,7833,7.24E+17
Will be spending the day campaigning in Connecticut another state where jobs are being stolen by other countries I will stop this fast,13496,4347,7.24E+17
"Thank you Pennsylvania  Trump2016
",11302,3968,7.24E+17
"Thank you Indiana Was great seeing everyone on Wednesday I will be back soon  Trump2016
",12822,4350,7.24E+17
"Thank you California See you soon
 MakeAmericaGreatAgain  Trump2016
",12124,4605,7.24E+17
"Thank you   Trump2016  MakeAmericaGreatAgain
",10800,3443,7.24E+17
"Thank you for the incredible support Maryland This is a movement
 MakeAmericaGreatAgain  Trump2016pictwittercomUyq4sTYb0l",15372,5548,7.24E+17
I met Prince on numerous occasions He was an amazing talent and wonderful guy He will be greatly missed,26463,6913,7.24E+17
Cruz said Kasich should leave because he couldnt get to 1237 Now he cant get to 1237 Drop out LYIN Ted,22928,8601,7.23E+17
Both Ted Cruz and John Kasich have no path to victory They should both drop out of the race so that the Republican Party can unify,25331,8832,7.23E+17
Senator Ted Cruz has been MATHEMATICALLY ELIMINATED from race He said Kasich should get out for same reason I think both should get out,26923,9954,7.23E+17
I will be doing the  with my wife Melania and the rest of my family in a major Town Hall Hopefully it will be fun Enjoy7AM,11773,2616,7.23E+17
Thank you Maryland what a great way to conclude the day Will be back soon  Trump2016 ,12274,4029,7.23E+17
We are going to bring steel and manufacturing back to Indiana,15921,5205,7.23E+17
Had a meeting with the terrific  of Indiana So excited to campaign in his wonderful statepictwittercom73uCyV6ql4,17687,5370,7.23E+17
"Thank you Indiana Will be back soon
 Trump2016  MakeAmericaGreatAgainpictwittercompxvSL8cs3B",14420,5039,7.23E+17
 Trump360 Watch this 360 video of my speech last night at Trump Tower ,7758,2795,7.23E+17
Off to Indiana  Trump2016pictwittercomzqUdaaSaXD,14810,4520,7.23E+17
Ted Cruz is mathematically out of winning the race Now all he can do is be a spoiler never a nice thing to do I will beat Hillary,27964,10280,7.23E+17
MAKE AMERICA GREAT AGAIN8hF1vh5k2Y ,11143,3901,7.23E+17
    pictwittercomvXiQru6HIE  Wow really nice,14716,5424,7.23E+17
Thank you New York I will never forget,21882,6520,7.23E+17
"Thank you New York I love you
 MakeAmericaGreatAgain  Trump2016pictwittercomT1J0aUwMXl",25047,10207,7.23E+17
 is so negative it is impossible to watch Terrible panel angry haters Bill O   said such an amazing thing about me,15236,4198,7.23E+17
 Look everybody DonaldTrump will win it on the first ballot so keep praying  TrumpTrain  Trump2016  MakeAmericaGreatAgain,9756,2971,7.23E+17
  Your policies will make this state and country great again  MakeAmericaGreatAgain pictwittercomSWxV3YCbqb,14535,3885,7.23E+17
  Everybody is In A New York State of Mind now,8754,2495,7.23E+17
"Polls close in 3 hours Everyone get out and VOTE
 Trump2016  MakeAmericaGreatAgaine88045669731afbd85a7e057 …",9504,3478,7.23E+17
"Discussing  NewYorkValues
in Buffalo last night on the eve of the  NYPrimary
LETS GO NY  VoteTrump27e547f9b2b5f31c96481a9d …",6939,2185,7.23E+17
"1988 with Oprah discussing why I would never rule out a run for  POTUS
 Trump2016  VoteTrumpNY  PrimaryDayd72042468b629d0961a0f38d …",14751,6605,7.23E+17
"Who did the House Task Force on
Urgent Fiscal Issues call when America needed HELP67c048eab4e682928b5c5851 …",10874,5109,7.23E+17
" MakeAmericaGreatAgain
 Trump2016 a30e4df9a2b7df838b315197 …",13061,6728,7.22E+17
"LETS GO AMERICA Time to take back
our country and  MakeAmericaGreatAgain
Watch video  go
 VoteTrump 38964c078043eb51b2a92bab …",12667,5806,7.22E+17
" ICYMI  Trump2016 closing speech in
Buffalo New York
 VoteTrumpNY 7ce34959a4f3d8b40a036183 …",8117,2910,7.22E+17
"Join me in Indianapolis Indiana tomorrow at 3pm  Trump2016
 MakeAmericaGreatAgain
Tickets ",7165,2911,7.22E+17
Thank you Eric …,7031,2056,7.22E+17
A big day for New York and for our COUNTRY MAKE AMERICA GREAT AGAIN,17277,6544,7.22E+17
I am on  at 700 AM ENJOY,6901,1463,7.22E+17
"Thank you Buffalo  NYPrimary
",10777,3635,7.22E+17
 MakeAmericaGreatAgain  NYPrimarya30e4df9a2b7df838b315197 …,17168,8708,7.22E+17
Lyin’ Ted Cruz even voted against Superstorm Sandy aid and September 11th help So many New Yorkers devastated Cruz hates New York,17157,6809,7.22E+17
New York we will make America great again  ,11133,3897,7.22E+17
Kasich only looks OK in polls against Hillary because nobody views him as a threat and therefore have placed ZERO negative ads against him,15615,4776,7.22E+17
Lyin Ted Cruz cant win with the voters so he has to sell himself to the bossesI am millions of VOTES ahead Hillary would destroy him  K,15547,5076,7.22E+17
  is who we need 2 fix this corrupted rigged system 4 no Profit Under budget  ahead of schedule,10509,3532,7.22E+17
"Thank you for todays endorsement New York Veteran Police Association 
 NewYorkValues ",18091,6647,7.22E+17
"Thank you California Will see you soon  MakeAmericaGreatAgain
",14371,5670,7.22E+17
I would have millions of votes more than Hillary except for the fact that I had 17 opponents and she just had a socialist named Bernie,28769,9812,7.22E+17
Crooked Hillary Clinton is spending a fortune on ads against me I am the one person she doesnt want to run against Will be such fun,28070,9415,7.22E+17
Lyin Ted Cruz cant get votes I am millions ahead of him so he has to get his delegates from the Republican bosses It wont work,19343,6489,7.22E+17
Lyin Ted Cruz will never be able to beat Hillary Despite a rigged delegate system I am hundreds of delegates ahead of him,14256,4406,7.22E+17
Ill be in one of my favorite places this morning Staten Island Big crowd will be fun,12043,3731,7.22E+17
